Game ID,Year,Region,Team Blue,Team Red,Winner,FT5 Winner,Champ 1,Champ 2,Champ 3,Champ 4,Champ 5,Champ 6,Champ 7,Champ 8,Champ 9,Champ 10
67451,2025,LCK,DN Freecs,Nongshim RedForce,DN Freecs,DN Freecs,Rumble,Wukong,Ryze,Lucian,Sett,Anivia,Xin Zhao,Ahri,Kaisa,Nautilus
67452,2025,LCK,Nongshim RedForce,DN Freecs,DN Freecs,DN Freecs,Jayce,Maokai,Sylas,Jinx,Lulu,Sion,Nocturne,Annie,Xayah,Rakan
67453,2025,LCK,Hanwha Life eSports,DRX,Hanwha Life eSports,Hanwha Life eSports,Gwen,Xin Zhao,Ahri,Jhin,Rell,Aurora,Pantheon,Ryze,Miss Fortune,Neeko
67454,2025,LCK,DRX,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Jayce,Poppy,Azir,Varus,Karma,Nidalee,Skarner,Viktor,Kalista,Renata Glasc
67456,2025,LCK,DRX Challengers,BNK FEARX Youth,BNK FEARX Youth,DRX Challengers,Ambessa,Naafiri,Ahri,Kaisa,Neeko,Rumble,Wukong,Yone,Varus,Elise
67457,2025,LCK,DRX Challengers,BNK FEARX Youth,DRX Challengers,DRX Challengers,Gnar,Skarner,Azir,Lucian,Braum,Gwen,Sejuani,Corki,Ashe,Renata Glasc
67458,2025,LCK,BNK FEARX Youth,DRX Challengers,BNK FEARX Youth,DRX Challengers,Aatrox,Pantheon,Taliyah,Xayah,Rakan,Sion,Xin Zhao,Viktor,Ezreal,Alistar
67808,2025,LCK,DRX,Dplus KIA,Dplus KIA,DRX,Gnar,Pantheon,Azir,Kaisa,Neeko,Gwen,Sejuani,Yone,Miss Fortune,Fiddlesticks
67809,2025,LCK,DRX,Dplus KIA,DRX,Dplus KIA,Sion,Xin Zhao,Taliyah,Lucian,Braum,Jayce,Lee Sin,Annie,Ezreal,Rell
67810,2025,LCK,Dplus KIA,DRX,Dplus KIA,Dplus KIA,Camille,Naafiri,Galio,Varus,Alistar,Rumble,Wukong,Ahri,Xayah,Gragas
67811,2025,LCK,KT Rolster,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Gwen,Wukong,Ahri,Jhin,Leona,Kennen,Pantheon,Taliyah,Ezreal,Rell
67812,2025,LCK,KT Rolster,Hanwha Life eSports,KT Rolster,KT Rolster,Sion,Nidalee,Corki,Ashe,Braum,Jayce,Skarner,Viktor,Varus,Bard
67813,2025,LCK,Hanwha Life eSports,KT Rolster,KT Rolster,KT Rolster,Ambessa,Sejuani,Azir,Lucian,Elise,Yorick,Jarvan IV,Annie,Kalista,Neeko
67814,2025,LCK,T1,OK BRION,T1,OK BRION,Gwen,Xin Zhao,Sylas,Jhin,Rell,Ambessa,Pantheon,Viktor,Miss Fortune,Braum
67815,2025,LCK,OK BRION,T1,OK BRION,OK BRION,Yorick,Wukong,Taliyah,Ashe,Poppy,Jayce,Naafiri,Ahri,Ezreal,Alistar
67816,2025,LCK,T1,OK BRION,T1,OK BRION,Jax,Talon,Azir,Xayah,Rakan,Shen,Trundle,Zoe,Lucian,Nami
67817,2025,LCK,Dplus KIA,BNK FearX,Dplus KIA,Dplus KIA,Ambessa,Naafiri,Ahri,Lucian,Braum,Rumble,Wukong,Taliyah,Ezreal,Neeko
67818,2025,LCK,BNK FearX,Dplus KIA,Dplus KIA,Dplus KIA,Gwen,Skarner,Ryze,Xayah,Nautilus,Jax,Pantheon,Azir,Zeri,Alistar
67820,2025,LCK,DN Freecs,Gen.G eSports,Gen.G eSports,Gen.G eSports,Ambessa,Xin Zhao,Taliyah,Zeri,Rakan,Gwen,Skarner,Corki,Xayah,Alistar
67821,2025,LCK,DN Freecs,Gen.G eSports,Gen.G eSports,Gen.G eSports,Sion,Wukong,Azir,Lucian,Braum,Nidalee,Naafiri,Ahri,Ezreal,Rell
67823,2025,LCK,DRX,Nongshim RedForce,Nongshim RedForce,DRX,Yorick,Xin Zhao,Ahri,Kalista,Renata Glasc,Jayce,Pantheon,Ryze,Draven,Elise
67824,2025,LCK,DRX,Nongshim RedForce,DRX,Nongshim RedForce,Gnar,Poppy,Viktor,Lucian,Braum,Gwen,Nocturne,Sylas,Varus,Shen
67825,2025,LCK,Nongshim RedForce,DRX,Nongshim RedForce,DRX,Rumble,Viego,Azir,Miss Fortune,Leona,Aurora,Skarner,Taliyah,Jhin,Alistar
67826,2025,LCK,KT Rolster,OK BRION,KT Rolster,KT Rolster,Rumble,Wukong,Taliyah,Xayah,Rakan,Ambessa,Xin Zhao,Ahri,Kalista,Renata Glasc
67827,2025,LCK,OK BRION,KT Rolster,OK BRION,OK BRION,Sion,Nocturne,Azir,Jhin,Nautilus,Gnar,Viego,Annie,Varus,Alistar
67828,2025,LCK,KT Rolster,OK BRION,KT Rolster,OK BRION,Jayce,Trundle,Ryze,Caitlyn,Leona,Ornn,Pantheon,Viktor,Miss Fortune,Braum
67829,2025,LCK,Hanwha Life eSports,DN Freecs,Hanwha Life eSports,Hanwha Life eSports,Kennen,Poppy,Azir,Jhin,Rell,Gwen,Pantheon,Ahri,Miss Fortune,Neeko
67830,2025,LCK,DN Freecs,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Sion,Wukong,Viktor,Varus,Renata Glasc,Vladimir,Xin Zhao,Galio,Kalista,Soraka
67832,2025,LCK,Gen.G eSports,T1,Gen.G eSports,Gen.G eSports,Jayce,Skarner,Azir,Xayah,Rakan,Sion,Xin Zhao,Ahri,Varus,Renata Glasc
67833,2025,LCK,T1,Gen.G eSports,Gen.G eSports,Gen.G eSports,Rumble,Wukong,Orianna,Ashe,Braum,Ornn,Pantheon,Galio,Jhin,Alistar
67835,2025,LCK,PSG Talon,DetonatioN FocusMe,PSG Talon,PSG Talon,Rumble,Sejuani,Yone,Lucian,Nami,Ornn,Pantheon,Taliyah,Xayah,Rakan
67836,2025,LCK,DetonatioN FocusMe,PSG Talon,PSG Talon,PSG Talon,Sion,Naafiri,Ahri,Ezreal,Pyke,Ambessa,Wukong,Sylas,Varus,Rell
68159,2025,LCK,Gen.G eSports,Hanwha Life eSports,Gen.G eSports,Hanwha Life eSports,Nidalee,Skarner,Azir,Lucian,Braum,Gwen,Xin Zhao,Ahri,Senna,Alistar
68160,2025,LCK,Hanwha Life eSports,Gen.G eSports,Hanwha Life eSports,Hanwha Life eSports,Jayce,Sejuani,Taliyah,Ezreal,Rell,Ornn,Naafiri,Hwei,Miss Fortune,Nautilus
68161,2025,LCK,Gen.G eSports,Hanwha Life eSports,Gen.G eSports,Gen.G eSports,Aurora,Vi,Renekton,Varus,Renata Glasc,Gnar,Pantheon,Galio,Xayah,Rakan
68162,2025,LCK,DN Freecs,DRX,DRX,DRX,Gwen,Wukong,Taliyah,Lucian,Braum,Jayce,Xin Zhao,Ryze,Senna,Alistar
68163,2025,LCK,DRX,DN Freecs,DRX,DRX,Sion,Pantheon,Azir,Ezreal,Neeko,Ambessa,Trundle,Hwei,Kalista,Renata Glasc
68165,2025,LCK,OK BRION,Dplus KIA,OK BRION,OK BRION,Rumble,Sejuani,Yone,Varus,Poppy,Ambessa,Naafiri,Taliyah,Miss Fortune,Nautilus
68166,2025,LCK,Dplus KIA,OK BRION,OK BRION,OK BRION,Aatrox,Skarner,Azir,Lucian,Rakan,Sion,Wukong,Ahri,Ezreal,Rell
68168,2025,LCK,T1,BNK FearX,T1,T1,Yorick,Nocturne,Viktor,Kalista,Renata Glasc,Olaf,Xin Zhao,Annie,Ezreal,Neeko
68169,2025,LCK,BNK FearX,T1,T1,T1,Jayce,Poppy,Azir,Lucian,Braum,Rumble,Skarner,Smolder,Senna,Nautilus
68171,2025,LCK,Gen.G eSports,DRX,Gen.G eSports,Gen.G eSports,Jayce,Xin Zhao,Ahri,Lucian,Braum,Yorick,Trundle,Ryze,Varus,Rell
68172,2025,LCK,DRX,Gen.G eSports,Gen.G eSports,DRX,Gnar,Poppy,Viktor,Senna,Gragas,Gwen,Nocturne,Galio,Tristana,Alistar
68174,2025,LCK,Nongshim RedForce,KT Rolster,KT Rolster,KT Rolster,Nidalee,Pantheon,Galio,Ezreal,Leona,Rumble,Xin Zhao,Taliyah,Jhin,Alistar
68175,2025,LCK,Nongshim RedForce,KT Rolster,Nongshim RedForce,Nongshim RedForce,Camille,Sejuani,Azir,Varus,Shen,Sion,Wukong,Ahri,Miss Fortune,Rell
68176,2025,LCK,KT Rolster,Nongshim RedForce,KT Rolster,KT Rolster,Yorick,Trundle,Ryze,Jinx,Lulu,Aurora,Viego,Orianna,Xayah,Braum
68177,2025,LCK,Hanwha Life eSports,Dplus KIA,Dplus KIA,Dplus KIA,Jayce,Sejuani,Azir,Varus,Rell,Gwen,Xin Zhao,Ahri,Senna,Nautilus
68178,2025,LCK,Hanwha Life eSports,Dplus KIA,Hanwha Life eSports,Hanwha Life eSports,Sion,Wukong,Taliyah,Jhin,Leona,Chogath,Pantheon,Ryze,Ezreal,Neeko
68179,2025,LCK,Hanwha Life eSports,Dplus KIA,Dplus KIA,Hanwha Life eSports,KSante,Nidalee,Corki,Xayah,Rakan,Yorick,Kindred,Viktor,Jinx,Alistar
68180,2025,LCK,DN Freecs,T1,T1,T1,Rumble,Sejuani,Yone,Senna,Nautilus,Gwen,Skarner,Taliyah,Miss Fortune,Rell
68181,2025,LCK,DN Freecs,T1,T1,DN Freecs,Sion,Trundle,Viktor,Ezreal,Braum,Nidalee,Nocturne,Orianna,Lucian,Bard
68183,2025,LCK,OK BRION,Nongshim RedForce,OK BRION,OK BRION,Rumble,Wukong,Taliyah,Jhin,Rell,Jayce,Sejuani,Azir,Varus,Nautilus
68184,2025,LCK,Nongshim RedForce,OK BRION,Nongshim RedForce,Nongshim RedForce,Camille,Xin Zhao,Akali,Kalista,Rakan,Sion,Naafiri,Viktor,Ezreal,Alistar
68186,2025,LCK,BNK FearX,KT Rolster,BNK FearX,BNK FearX,Rumble,Naafiri,Ahri,Varus,Nautilus,Jayce,Nidalee,Azir,Jhin,Rell
68187,2025,LCK,KT Rolster,BNK FearX,KT Rolster,BNK FearX,Jax,Trundle,Ryze,Ashe,Poppy,Yorick,Xin Zhao,Akali,Kaisa,Leona
68188,2025,LCK,BNK FearX,KT Rolster,KT Rolster,BNK FearX,KSante,Pantheon,Taliyah,Lucian,Braum,Renekton,Wukong,Syndra,Ezreal,Alistar
68189,2025,LCK,Chiefs Esports Club,Team Secret Whales,Chiefs Esports Club,Chiefs Esports Club,Sion,Xin Zhao,Taliyah,Varus,Nautilus,Rumble,Vi,Ahri,Kaisa,Neeko
68190,2025,LCK,Team Secret Whales,Chiefs Esports Club,Team Secret Whales,Team Secret Whales,Renekton,Nidalee,Corki,Miss Fortune,Leona,Jayce,Viego,Aurora,Ezreal,Rell
68191,2025,LCK,Chiefs Esports Club,Team Secret Whales,Team Secret Whales,Team Secret Whales,Ornn,Wukong,Galio,Ashe,Rakan,Ambessa,Jarvan IV,Annie,Jhin,Alistar
68484,2025,LCK,BNK FearX,DN Freecs,BNK FearX,BNK FearX,Rumble,Xin Zhao,Ahri,Kaisa,Alistar,Ambessa,Pantheon,Azir,Miss Fortune,Gragas
68485,2025,LCK,DN Freecs,BNK FearX,DN Freecs,DN Freecs,Jax,Vi,Orianna,Ashe,Renata Glasc,Yorick,Wukong,Ryze,Jhin,Rakan
68486,2025,LCK,BNK FearX,DN Freecs,BNK FearX,BNK FearX,KSante,Naafiri,Annie,Varus,Rell,Jayce,Kindred,Galio,Lucian,Braum
68487,2025,LCK,T1,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Yorick,Pantheon,Viktor,Miss Fortune,Neeko,Jax,Xin Zhao,Sylas,Kalista,Leona
68488,2025,LCK,T1,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Rumble,Kindred,Galio,Senna,Alistar,Ornn,Naafiri,Ahri,Smolder,Poppy
68490,2025,LCK,DRX,OK BRION,DRX,OK BRION,Sion,Wukong,Taliyah,Kaisa,Neeko,Yorick,Xin Zhao,Azir,Kalista,Renata Glasc
68491,2025,LCK,OK BRION,DRX,OK BRION,DRX,Rumble,Zed,Viktor,Varus,Rell,Jayce,Trundle,Sylas,Ezreal,Leona
68492,2025,LCK,DRX,OK BRION,DRX,DRX,Ambessa,Nocturne,Ahri,Senna,Nautilus,Gwen,Sejuani,Corki,Draven,Poppy
68493,2025,LCK,KT Rolster,Gen.G eSports,Gen.G eSports,Gen.G eSports,Ornn,Nidalee,Yone,Xayah,Rakan,Rumble,Xin Zhao,Ahri,Jhin,Rell
68494,2025,LCK,KT Rolster,Gen.G eSports,KT Rolster,KT Rolster,Sion,Trundle,Ryze,Ezreal,Neeko,Jayce,Sejuani,Corki,Kaisa,Nautilus
68495,2025,LCK,Gen.G eSports,KT Rolster,Gen.G eSports,KT Rolster,Renekton,Skarner,Viktor,Lucian,Alistar,Yorick,Wukong,Sylas,Varus,Renata Glasc
68496,2025,LCK,Nongshim RedForce,T1,Nongshim RedForce,T1,Rumble,Sejuani,Yone,Xayah,Rakan,Ornn,Pantheon,Akali,Jhin,Alistar
68497,2025,LCK,T1,Nongshim RedForce,Nongshim RedForce,Nongshim RedForce,Gwen,Skarner,Viktor,Lucian,Braum,Jayce,Poppy,Ryze,Varus,Nautilus
68499,2025,LCK,Dplus KIA,DN Freecs,Dplus KIA,DN Freecs,Gwen,Sejuani,Yone,Senna,Braum,Ambessa,Poppy,Azir,Lucian,Rell
68500,2025,LCK,DN Freecs,Dplus KIA,DN Freecs,Dplus KIA,Sion,Trundle,Taliyah,Kaisa,Nautilus,Yorick,Wukong,Ahri,Miss Fortune,Leona
68501,2025,LCK,Dplus KIA,DN Freecs,Dplus KIA,Dplus KIA,Jayce,Skarner,Ryze,Varus,Renata Glasc,KSante,Xin Zhao,Hwei,Zeri,Alistar
68502,2025,LCK,KT Rolster,DRX,KT Rolster,KT Rolster,Gwen,Xin Zhao,Taliyah,Jhin,Leona,Gnar,Trundle,Azir,Varus,Rell
68503,2025,LCK,DRX,KT Rolster,KT Rolster,KT Rolster,Sion,Poppy,Viktor,Zeri,Nautilus,Ornn,Wukong,Ahri,Senna,Rakan
68505,2025,LCK,OK BRION,Gen.G eSports,Gen.G eSports,Gen.G eSports,Rumble,Sejuani,Yone,Varus,Poppy,KSante,Nidalee,Sett,Ezreal,Rell
68506,2025,LCK,OK BRION,Gen.G eSports,Gen.G eSports,OK BRION,Jax,Nocturne,Taliyah,Lucian,Nautilus,Gwen,Wukong,Ahri,Kaisa,Neeko
68508,2025,LCK,Hanwha Life eSports,BNK FearX,Hanwha Life eSports,Hanwha Life eSports,Sion,Trundle,Azir,Lucian,Braum,Ambessa,Xin Zhao,Ahri,Varus,Renata Glasc
68509,2025,LCK,BNK FearX,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Rumble,Wukong,Galio,Kaisa,Alistar,Gwen,Pantheon,Viktor,Xayah,Shen
68511,2025,LCK,Dplus KIA,Nongshim RedForce,Dplus KIA,Dplus KIA,Ornn,Xin Zhao,Taliyah,Kalista,Renata Glasc,Rumble,Wukong,Sylas,Senna,Nautilus
68512,2025,LCK,Nongshim RedForce,Dplus KIA,Nongshim RedForce,Dplus KIA,Jayce,Sejuani,Azir,Miss Fortune,Morgana,Yorick,Trundle,Ahri,Kaisa,Rakan
68513,2025,LCK,Dplus KIA,Nongshim RedForce,Dplus KIA,Dplus KIA,Gnar,Pantheon,Annie,Lucian,Braum,Renekton,Nidalee,Corki,Nilah,Alistar
68514,2025,LCK,Team Phantasma,Team Insidious,Team Phantasma,Team Phantasma,Jayce,Xin Zhao,Azir,Varus,Braum,Irelia,Maokai,Hwei,Miss Fortune,Rell
68515,2025,LCK,Team Phantasma,Team Insidious,Team Phantasma,Team Insidious,Rumble,Viego,Yone,Ezreal,Nautilus,Ryze,Vi,Ahri,Kaisa,Pyke
68516,2025,LCK,Team Insidious,Team Phantasma,Team Phantasma,Team Phantasma,Shen,Ivern,Akali,Jinx,Thresh,Gangplank,Lillia,Corki,Jhin,Karma
68739,2025,LCK,Dplus KIA,KT Rolster,Dplus KIA,Dplus KIA,Ambessa,Poppy,Taliyah,Kaisa,Neeko,Sion,Wukong,Ryze,Ezreal,Alistar
68740,2025,LCK,KT Rolster,Dplus KIA,KT Rolster,KT Rolster,Rumble,Trundle,Azir,Varus,Leona,Ornn,Naafiri,Ahri,Jhin,Rell
68741,2025,LCK,Dplus KIA,KT Rolster,KT Rolster,KT Rolster,Gwen,Nocturne,Annie,Senna,Nautilus,Jayce,Jarvan IV,Viktor,Caitlyn,Tahm Kench
68860,2025,LCK,KT Rolster,Dplus KIA,KT Rolster,Dplus KIA,Rumble,Jarvan IV,Ryze,Varus,Braum,Gwen,Trundle,Galio,Lucian,Milio
68861,2025,LCK,Dplus KIA,KT Rolster,KT Rolster,KT Rolster,Jax,Sejuani,Azir,Kalista,Renata Glasc,Yorick,Pantheon,Ahri,Xayah,Rakan
68862,2025,LCK,Dplus KIA,KT Rolster,KT Rolster,Dplus KIA,Ornn,Kindred,Viktor,Smolder,Nautilus,Sion,Xin Zhao,Cassiopeia,Senna,Alistar
68865,2025,LCK,Saigon Secret,SN CyberCore Esports,Saigon Secret,SN CyberCore Esports,Jayce,Poppy,Azir,Varus,Alistar,KSante,Xin Zhao,Ahri,Jhin,Rell
68990,2025,LCK,Nongshim RedForce,KT Rolster,KT Rolster,KT Rolster,Gwen,Sejuani,Yone,Jhin,Rell,Rumble,Trundle,Taliyah,Varus,Alistar
68991,2025,LCK,Nongshim RedForce,KT Rolster,KT Rolster,KT Rolster,Camille,Wukong,Viktor,Caitlyn,Morgana,Sion,Xin Zhao,Ryze,Senna,Tahm Kench
68992,2025,LCK,Nongshim RedForce,KT Rolster,KT Rolster,KT Rolster,Kennen,Pantheon,Annie,Ezreal,Elise,Renekton,Nocturne,Ahri,Xayah,Rakan
68995,2025,LCK,Gen.G eSports,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Gwen,Xin Zhao,Taliyah,Jhin,Nautilus,Rumble,Poppy,Azir,Varus,Rell
68996,2025,LCK,Gen.G eSports,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Sion,Trundle,Ryze,Ezreal,Karma,Camille,Jarvan IV,Ahri,Kalista,Renata Glasc
68997,2025,LCK,Gen.G eSports,Hanwha Life eSports,Gen.G eSports,Gen.G eSports,KSante,Skarner,Aurora,Kaisa,Neeko,Jax,Sejuani,Sylas,Corki,Leona
68998,2025,LCK,Hanwha Life eSports,Gen.G eSports,Gen.G eSports,Gen.G eSports,Yorick,Maokai,Yone,Jinx,Lulu,Chogath,Lee Sin,Twisted Fate,Senna,Alistar
68999,2025,LCK,Hanwha Life eSports,Gen.G eSports,Gen.G eSports,Hanwha Life eSports,Gnar,Lillia,Jayce,Xayah,Rakan,Aatrox,Wukong,Zoe,Lucian,Braum
69000,2025,LCK,Never Give Up,SN CyberCore Esports,Never Give Up,Never Give Up,Gwen,Vi,Ahri,Xayah,Rakan,Rumble,Wukong,Galio,Kaisa,Nautilus
69136,2025,LCK,T1,KT Rolster,KT Rolster,T1,Sion,Xin Zhao,Viktor,Corki,Elise,Ornn,Wukong,Ryze,Kalista,Neeko
69137,2025,LCK,T1,KT Rolster,T1,T1,Gwen,Nocturne,Akali,Jhin,Rakan,Rumble,Jarvan IV,Ahri,Varus,Alistar
69138,2025,LCK,KT Rolster,T1,T1,KT Rolster,Yorick,Sejuani,Taliyah,Ezreal,Leona,Renekton,Skarner,Azir,Lucian,Bard
69139,2025,LCK,KT Rolster,T1,T1,T1,Ambessa,Pantheon,Aurora,Xayah,Braum,Camille,Trundle,Twisted Fate,Ziggs,Rell
69151,2025,LCK,Hanwha Life eSports,T1,T1,T1,Jayce,Vi,Ahri,Miss Fortune,Rell,Gwen,Wukong,Sylas,Kalista,Neeko
69152,2025,LCK,Hanwha Life eSports,T1,T1,Hanwha Life eSports,Sion,Xin Zhao,Viktor,Jhin,Nautilus,Ambessa,Pantheon,Ryze,Varus,Poppy
69153,2025,LCK,T1,Hanwha Life eSports,T1,T1,KSante,Lee Sin,Annie,Xayah,Rakan,Gnar,Nidalee,Galio,Lucian,Braum
69156,2025,LCK,REJECT,QT DIG,REJECT,REJECT,Rumble,Trundle,Viktor,Kaisa,Alistar,Galio,Xin Zhao,Akali,Lucian,Rakan
69473,2025,LCK,Dplus KIA,OK BRION,Dplus KIA,OK BRION,Gwen,Poppy,Taliyah,Sivir,Karma,Aurora,Wukong,Ahri,Ezreal,Neeko
69474,2025,LCK,OK BRION,Dplus KIA,OK BRION,OK BRION,Chogath,Xin Zhao,Annie,Corki,Rell,Sion,Zed,Syndra,Senna,Braum
69475,2025,LCK,Dplus KIA,OK BRION,OK BRION,OK BRION,Ambessa,Lee Sin,Ryze,Miss Fortune,Nautilus,Rumble,Trundle,Cassiopeia,Lucian,Alistar
69476,2025,LCK,Gen.G eSports,Hanwha Life eSports,Gen.G eSports,Gen.G eSports,Aurora,Wukong,Annie,Senna,Alistar,Gwen,Xin Zhao,Ryze,Jhin,Neeko
69477,2025,LCK,Hanwha Life eSports,Gen.G eSports,Gen.G eSports,Gen.G eSports,Ambessa,Sejuani,Taliyah,Lucian,Braum,KSante,Jarvan IV,Azir,Corki,Rell
69479,2025,LCK,Deep Cross Gaming,PSG TALON Academy,Deep Cross Gaming,Deep Cross Gaming,Aatrox,Trundle,Azir,Jhin,Alistar,Sion,Zed,Aurelion Sol,Varus,Neeko
69480,2025,LCK,PSG TALON Academy,Deep Cross Gaming,Deep Cross Gaming,Deep Cross Gaming,Gwen,Skarner,Corki,Senna,Rakan,Jax,Sejuani,Taliyah,Draven,Nautilus
69481,2025,LCK,PSG TALON Academy,Deep Cross Gaming,Deep Cross Gaming,Deep Cross Gaming,Gragas,Xin Zhao,Viktor,Sivir,Thresh,Ambessa,Jarvan IV,Galio,Lucian,Braum
69979,2025,LCK,DN Freecs,BNK FearX,BNK FearX,DN Freecs,Gwen,Nocturne,Orianna,Zeri,Lulu,Rumble,Vi,Taliyah,Kaisa,Alistar
69980,2025,LCK,DN Freecs,BNK FearX,BNK FearX,DN Freecs,Aatrox,Trundle,Aurora,Jinx,Nautilus,Yorick,Wukong,Annie,Sivir,Rell
69982,2025,LCK,KT Rolster,Nongshim RedForce,KT Rolster,Nongshim RedForce,Gwen,Wukong,Taliyah,Corki,Rakan,Rumble,Xin Zhao,Azir,Senna,Leona
69983,2025,LCK,Nongshim RedForce,KT Rolster,KT Rolster,KT Rolster,Camille,Sejuani,Yone,Varus,Shen,Yorick,Zed,Aurora,Ziggs,Alistar
69985,2025,LCK,T1,Gen.G eSports,Gen.G eSports,T1,Rumble,Vi,Annie,Corki,Neeko,Gwen,Wukong,Orianna,Jhin,Bard
69986,2025,LCK,T1,Gen.G eSports,T1,T1,Jayce,Sejuani,Azir,Xayah,Rakan,KSante,Skarner,Twisted Fate,Lucian,Braum
69987,2025,LCK,Gen.G eSports,T1,T1,T1,Renekton,Trundle,Viktor,Senna,Alistar,Gragas,Xin Zhao,Ryze,Aphelios,Thresh
69988,2025,LCK,OK BRION,DRX,DRX,DRX,Sion,Xin Zhao,Annie,Corki,Alistar,Ambessa,Wukong,Aurora,Miss Fortune,Poppy
69989,2025,LCK,OK BRION,DRX,OK BRION,OK BRION,Aatrox,Vi,Ahri,Ezreal,Braum,Rumble,Trundle,Azir,Lucian,Leona
69990,2025,LCK,DRX,OK BRION,OK BRION,OK BRION,KSante,Jarvan IV,Ryze,Sivir,Rakan,Renekton,Nidalee,Cassiopeia,Kaisa,Rell
69991,2025,LCK,Dplus KIA,BNK FearX,Dplus KIA,Dplus KIA,Jayce,Trundle,Twisted Fate,Senna,Alistar,Ambessa,Jarvan IV,Taliyah,Lucian,Braum
69992,2025,LCK,BNK FearX,Dplus KIA,Dplus KIA,Dplus KIA,Gwen,Xin Zhao,Ahri,Varus,Rakan,Rumble,Wukong,Orianna,Jhin,Maokai
69994,2025,LCK,Hanwha Life eSports,KT Rolster,Hanwha Life eSports,KT Rolster,Rumble,Wukong,Annie,Varus,Poppy,Gwen,Trundle,Malzahar,Jhin,Rell
69995,2025,LCK,KT Rolster,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Jayce,Jarvan IV,Taliyah,Sivir,Alistar,KSante,Xin Zhao,Azir,Corki,Rakan
69997,2025,LCK,DN Freecs,DRX,DRX,DRX,Rumble,Nocturne,Orianna,Zeri,Lulu,Ornn,Xin Zhao,Taliyah,Lucian,Nautilus
69998,2025,LCK,DN Freecs,DRX,DN Freecs,DN Freecs,Sion,Trundle,Azir,Sivir,Rell,Ambessa,Vi,Aurora,Kaisa,Rakan
69999,2025,LCK,DRX,DN Freecs,DRX,DRX,KSante,Viego,Ryze,Ezreal,Neeko,Aatrox,Skarner,Cassiopeia,Corki,Bard
70000,2025,LCK,T1,Nongshim RedForce,T1,T1,Gwen,Jarvan IV,Ryze,Varus,Poppy,Rumble,Wukong,Ahri,Sivir,Nautilus
70001,2025,LCK,Nongshim RedForce,T1,T1,T1,KSante,Viego,Galio,Senna,Tahm Kench,Ambessa,Nocturne,Orianna,Jhin,Bard
70003,2025,LCK,Baam Esports,Dragons Esports,Dragons Esports,Dragons Esports,KSante,Maokai,Viktor,Sivir,Nautilus,Aatrox,Trundle,Taliyah,Varus,Alistar
70004,2025,LCK,Dragons Esports,Baam Esports,Dragons Esports,Dragons Esports,Ambessa,Xin Zhao,Nidalee,Jinx,Rell,Renekton,Wukong,Karma,Corki,Leona
70005,2025,LCK,Baam Esports,Dragons Esports,Baam Esports,Baam Esports,Rumble,Sejuani,Yone,Smolder,Pyke,Gwen,Skarner,Swain,Miss Fortune,Poppy
70125,2025,LCK,DRX,Dplus KIA,DRX,DRX,Gwen,Wukong,Taliyah,Miss Fortune,Rell,Aurora,Xin Zhao,Twisted Fate,Ezreal,Braum
70126,2025,LCK,Dplus KIA,DRX,Dplus KIA,DRX,Ambessa,Skarner,Azir,Sivir,Karma,Rumble,Sejuani,Yone,Corki,Neeko
70127,2025,LCK,DRX,Dplus KIA,Dplus KIA,DRX,Sion,Jarvan IV,Cassiopeia,Varus,Alistar,Chogath,Viego,Sylas,Jhin,Nautilus
70128,2025,LCK,KT Rolster,T1,T1,T1,Rumble,Wukong,Cassiopeia,Corki,Nautilus,Ornn,Xin Zhao,Ryze,Sivir,Neeko
70129,2025,LCK,KT Rolster,T1,T1,T1,Jax,Skarner,Viktor,Varus,Poppy,Gwen,Nocturne,Galio,Xayah,Rakan
70131,2025,LCK,BNK FearX,OK BRION,BNK FearX,OK BRION,Rumble,Wukong,Azir,Sivir,Braum,Gwen,Vi,Ahri,Lucian,Rell
70132,2025,LCK,OK BRION,BNK FearX,BNK FearX,OK BRION,Ornn,Xin Zhao,Akali,Corki,Poppy,Renekton,Nocturne,Orianna,Kaisa,Alistar
70134,2025,LCK,Nongshim RedForce,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Gwen,Xin Zhao,Ryze,Corki,Rell,Aurora,Wukong,Orianna,Lucian,Braum
70135,2025,LCK,Nongshim RedForce,Hanwha Life eSports,Hanwha Life eSports,Hanwha Life eSports,Sylas,Trundle,Azir,Sivir,Leona,Rumble,Sejuani,Yone,Kaisa,Bard
70137,2025,LCK,Gen.G eSports,KT Rolster,Gen.G eSports,KT Rolster,Gwen,Wukong,Galio,Kaisa,Rell,Aurora,Xin Zhao,Annie,Sivir,Nautilus
70138,2025,LCK,KT Rolster,Gen.G eSports,Gen.G eSports,KT Rolster,Yorick,Trundle,Taliyah,Ziggs,Leona,Ambessa,Vi,Ryze,Senna,Bard
